Timestamp,Username,VideoID,Comment,Date,Cleaning,Normalisasi,Tokenization,Stopwords,Stemming
2024-02-14T17:25:34Z,@yaniajalah6773,Ua21uPr1eRc,"Ya udah yg kalah kalo dak terima buktikan kalo idak jadi oposisi aja., kan demokrasi.",2024-02-14T17:25:34Z,ya udah yg kalah kalo dak terima buktikan kalo idak jadi oposisi aja kan demokrasi,ya sudah yang kalah kalau indak terima buktikan kalau idak jadi oposisi saja kan demokrasi,"['ya', 'sudah', 'yang', 'kalah', 'kalau', 'indak', 'terima', 'buktikan', 'kalau', 'idak', 'jadi', 'oposisi', 'saja', 'kan', 'demokrasi']","['kalah', 'indak', 'terima', 'buktikan', 'idak', 'oposisi', 'demokrasi']",kalah indak terima bukti idak oposisi demokrasi
2024-02-14T17:25:29Z,@gunawansalim1763,Ua21uPr1eRc,02 jawaban adem di hati ✌1 putaran ...😊😊,2024-02-14T17:25:29Z,jawaban adem di hati putaran,jawaban adem di hati putaran,"['jawaban', 'adem', 'di', 'hati', 'putaran']","['adem', 'hati', 'putaran']",adem hati putar
2024-02-14T17:25:27Z,@JEKANDANDUNGHKNG,Ua21uPr1eRc,Jubir 03 masih belum yakin 😅😅😅,2024-02-14T17:25:27Z,jubir masih belum yakin,jubir masih belum yakin,"['jubir', 'masih', 'belum', 'yakin']",['jubir'],jubir
2024-02-14T17:25:26Z,@matsarih5048,Ua21uPr1eRc,"Masa siih Ganjar Mahfud kala kan ada Bu banteng dua&quot;nya pinter prof lagi, makanya jangan jangan suka menyalakan  ibu&quot; SE Indonesia jadi kualat daa",2024-02-14T17:25:26Z,masa siih ganjar mahfud kala kan ada bu banteng duanya pinter prof lagi makanya jangan jangan suka menyalakan ibu se indonesia jadi kualat daa,masa sih ganjar mahfud kala kan ada bu banteng duanya pintar prof lagi makanya jangan jangan suka menyalakan ibu se indonesia jadi kualat daa,"['masa', 'sih', 'ganjar', 'mahfud', 'kala', 'kan', 'ada', 'bu', 'banteng', 'duanya', 'pintar', 'prof', 'lagi', 'makanya', 'jangan', 'jangan', 'suka', 'menyalakan', 'ibu', 'se', 'indonesia', 'jadi', 'kualat', 'daa']","['sih', 'ganjar', 'mahfud', 'bu', 'banteng', 'duanya', 'pintar', 'prof', 'suka', 'menyalakan', 'indonesia', 'kualat', 'daa']",sih ganjar mahfud bu banteng dua pintar prof suka nyala indonesia kualat daa
2024-02-14T17:25:22Z,@Tonky-y1b,Ua21uPr1eRc,Udah kalah mah kalah aja sen....pake ada yg curang lah....jantan donk...ngeles  aja ente...,2024-02-14T17:25:22Z,udah kalah mah kalah aja sen pake ada yg curang lah jantan donk ngeles aja ente,sudah kalah mah kalah saja sen pakai ada yang curang lah jantan dong ngeles saja ente,"['sudah', 'kalah', 'mah', 'kalah', 'saja', 'sen', 'pakai', 'ada', 'yang', 'curang', 'lah', 'jantan', 'dong', 'ngeles', 'saja', 'ente']","['kalah', 'mah', 'kalah', 'sen', 'pakai', 'curang', 'jantan', 'ngeles', 'ente']",kalah mah kalah sen pakai curang jantan ngeles ente
2024-02-14T17:25:02Z,@aisahajah388,Ua21uPr1eRc,",ya udah.waktunya.pak.prabowo.mas.kibran.jadi.persiden.indonesia.dulu.sevaluate.kalah.blm.dia.waktunyanya.jadi presiden.semoga.5.tahun.dia.jadi.pemimpin.lebih.baik.kasih.sayang.ininja.janji.dI.tepati.amin",2024-02-14T17:25:02Z,ya udah waktunya pak prabowo mas kibran jadi persiden indonesia dulu sevaluate kalah blm dia waktunyanya jadi presiden semoga tahun dia jadi pemimpin lebih baik kasih sayang ininja janji di tepati amin,ya sudah waktunya pak prabowo mas kibran jadi persiden indonesia dulu sevaluate kalah belum dia waktunyanya jadi presiden semoga tahun dia jadi pemimpin lebih baik kasih sayang ininja janji di tepati amin,"['ya', 'sudah', 'waktunya', 'pak', 'prabowo', 'mas', 'kibran', 'jadi', 'persiden', 'indonesia', 'dulu', 'sevaluate', 'kalah', 'belum', 'dia', 'waktunyanya', 'jadi', 'presiden', 'semoga', 'tahun', 'dia', 'jadi', 'pemimpin', 'lebih', 'baik', 'kasih', 'sayang', 'ininja', 'janji', 'di', 'tepati', 'amin']","['prabowo', 'mas', 'kibran', 'persiden', 'indonesia', 'sevaluate', 'kalah', 'waktunyanya', 'presiden', 'semoga', 'pemimpin', 'kasih', 'sayang', 'ininja', 'janji', 'tepati', 'amin']",prabowo mas kibran persiden indonesia sevaluate kalah waktunyanya presiden moga pimpin kasih sayang ininja janji tepat amin
2024-02-14T17:25:01Z,@hermantino7500,Ua21uPr1eRc,"Kalian jangan mau ditipu oleh hasil survei quick count dari lembaga survei karena ini merupakan pengiring opini publik, jangankan lembaga survei pejabat negara aja mereka kuasai oleh penguasa karena yang dilawan ini adalah penguasa yang haus jabatan 😏😏😏😏😏😏😏",2024-02-14T17:25:01Z,kalian jangan mau ditipu oleh hasil survei quick count dari lembaga survei karena ini merupakan pengiring opini publik jangankan lembaga survei pejabat negara aja mereka kuasai oleh penguasa karena yang dilawan ini adalah penguasa yang haus jabatan,kalian jangan mau ditipu oleh hasil survei quick count dari lembaga survei karena ini merupakan pengiring opini publik jangankan lembaga survei pejabat negara saja mereka kuasai oleh penguasa karena yang dilawan ini adalah penguasa yang haus jabatan,"['kalian', 'jangan', 'mau', 'ditipu', 'oleh', 'hasil', 'survei', 'quick', 'count', 'dari', 'lembaga', 'survei', 'karena', 'ini', 'merupakan', 'pengiring', 'opini', 'publik', 'jangankan', 'lembaga', 'survei', 'pejabat', 'negara', 'saja', 'mereka', 'kuasai', 'oleh', 'penguasa', 'karena', 'yang', 'dilawan', 'ini', 'adalah', 'penguasa', 'yang', 'haus', 'jabatan']","['ditipu', 'hasil', 'survei', 'quick', 'count', 'lembaga', 'survei', 'pengiring', 'opini', 'publik', 'lembaga', 'survei', 'pejabat', 'negara', 'kuasai', 'penguasa', 'dilawan', 'penguasa', 'haus', 'jabatan']",tipu hasil survei quick count lembaga survei iring opini publik lembaga survei jabat negara kuasa kuasa lawan kuasa haus jabat
2024-02-14T17:24:58Z,@rinasiregar5629,Ua21uPr1eRc,"Assalamualaikum. Mohon maaf sebelumnya semuanya.. Sebenarnya saat ini Para Petugas Kpps di TPS masing&quot; masih di lapangan, belum ada yang bisa pulang, karena sistim kinerja Perhitungan Masih banyak yang belum bisa mengirim sama sekali dari Sirekap 1 dan 2, saat ini sistim pengirimannya dengan Link Online tetapi Sangat bermasalah dengan Jaringan &quot;Apalagi Sirekap 1 dan 2&quot; belum bisa masuk karena JARINGAN",2024-02-14T17:24:58Z,assalamualaikum mohon maaf sebelumnya semuanya sebenarnya saat ini para petugas kpps di tps masing masih di lapangan belum ada yang bisa pulang karena sistim kinerja perhitungan masih banyak yang belum bisa mengirim sama sekali dari sirekap dan saat ini sistim pengirimannya dengan link online tetapi sangat bermasalah dengan jaringan apalagi sirekap dan belum bisa masuk karena jaringan,assalamualaikum mohon maaf sebelumnya semuanya sebenarnya saat ini para petugas kpps di tps masing masih di lapangan belum ada yang bisa pulang karena sistim kinerja perhitungan masih banyak yang belum bisa mengirim sama sekali dari sirekap dan saat ini sistim pengirimannya dengan link online tetapi sangat bermasalah dengan jaringan apalagi sirekap dan belum bisa masuk karena jaringan,"['assalamualaikum', 'mohon', 'maaf', 'sebelumnya', 'semuanya', 'sebenarnya', 'saat', 'ini', 'para', 'petugas', 'kpps', 'di', 'tps', 'masing', 'masih', 'di', 'lapangan', 'belum', 'ada', 'yang', 'bisa', 'pulang', 'karena', 'sistim', 'kinerja', 'perhitungan', 'masih', 'banyak', 'yang', 'belum', 'bisa', 'mengirim', 'sama', 'sekali', 'dari', 'sirekap', 'dan', 'saat', 'ini', 'sistim', 'pengirimannya', 'dengan', 'link', 'online', 'tetapi', 'sangat', 'bermasalah', 'dengan', 'jaringan', 'apalagi', 'sirekap', 'dan', 'belum', 'bisa', 'masuk', 'karena', 'jaringan']","['assalamualaikum', 'mohon', 'maaf', 'petugas', 'kpps', 'tps', 'lapangan', 'pulang', 'sistim', 'kinerja', 'perhitungan', 'mengirim', 'sirekap', 'sistim', 'pengirimannya', 'link', 'online', 'bermasalah', 'jaringan', 'sirekap', 'masuk', 'jaringan']",assalamualaikum mohon maaf tugas kpps tps lapang pulang sistim kerja hitung kirim sirekap sistim kirim link online masalah jaring sirekap masuk jaring
2024-02-14T17:24:49Z,@hasantiro6139,Ua21uPr1eRc,RANG RANG ITU NARASI YG KALAH DI PASTIKAN AKAN TERJADI BAHKAN DI DUNIA,2024-02-14T17:24:49Z,rang rang itu narasi yg kalah di pastikan akan terjadi bahkan di dunia,rang rang itu narasi yang kalah di pastikan akan terjadi bahkan di dunia,"['rang', 'rang', 'itu', 'narasi', 'yang', 'kalah', 'di', 'pastikan', 'akan', 'terjadi', 'bahkan', 'di', 'dunia']","['rang', 'rang', 'narasi', 'kalah', 'pastikan', 'dunia']",rang rang narasi kalah pasti dunia
2024-02-14T17:24:41Z,@sintiaputri4788,Ua21uPr1eRc,"Alay pdip,rakyat sudah pintar solo pun tetep gibran,parahh yo??? Seng ngomong SOLO BUKAN GIBRAN MINGKEM SEk boss,tanda TUHAN blm berkehendak buat 03 boss😢 selamat prabowogibran!!!<br>Untuk mahasewa guru sewa dll mingkem sek!!!",2024-02-14T17:24:41Z,alay pdiprakyat sudah pintar solo pun tetep gibranparahh yo seng ngomong solo bukan gibran mingkem sek bosstanda tuhan blm berkehendak buat boss selamat prabowogibranuntuk mahasewa guru sewa dll mingkem sek,alay pdiprakyat sudah pintar solo pun tetap gibranparahh ya seng mengomong solo bukan gibran mingkem sek bosstanda tuhan belum berkehendak buat bos selamat prabowogibranuntuk mahasewa guru sewa dll mingkem sek,"['alay', 'pdiprakyat', 'sudah', 'pintar', 'solo', 'pun', 'tetap', 'gibranparahh', 'ya', 'seng', 'mengomong', 'solo', 'bukan', 'gibran', 'mingkem', 'sek', 'bosstanda', 'tuhan', 'belum', 'berkehendak', 'buat', 'bos', 'selamat', 'prabowogibranuntuk', 'mahasewa', 'guru', 'sewa', 'dll', 'mingkem', 'sek']","['alay', 'pdiprakyat', 'pintar', 'solo', 'gibranparahh', 'seng', 'mengomong', 'solo', 'gibran', 'mingkem', 'sek', 'bosstanda', 'tuhan', 'bos', 'selamat', 'prabowogibranuntuk', 'mahasewa', 'guru', 'sewa', 'dll', 'mingkem', 'sek']",alay pdiprakyat pintar solo gibranparahh seng omong solo gibran mingkem sek bosstanda tuhan bos selamat prabowogibranuntuk mahasewa guru sewa dll mingkem sek
2024-02-14T17:24:38Z,@sholihinslawi636,Ua21uPr1eRc,Kayak nya ada yg ga terima dgn kekalahan nihhhh,2024-02-14T17:24:38Z,kayak nya ada yg ga terima dgn kekalahan nihhhh,kayak ya ada yang tidak terima dengan kekalahan nihhhh,"['kayak', 'ya', 'ada', 'yang', 'tidak', 'terima', 'dengan', 'kekalahan', 'nihhhh']","['kayak', 'terima', 'kekalahan', 'nihhhh']",kayak terima kalah nihhhh
2024-02-14T17:24:26Z,@sariyadisariyadi1574,Ua21uPr1eRc,"Mulutnya orang2 pdip memamang sangat busuk,ingat rakyat sudah bosan dgn pdip yg selalu tipu rakyat.rakyat sudah kompak tengelamkan pdip",2024-02-14T17:24:26Z,mulutnya orang2 pdip memamang sangat busukingat rakyat sudah bosan dgn pdip yg selalu tipu rakyat rakyat sudah kompak tengelamkan pdip,mulutnya orang-orang pdip memamang sangat busukingat rakyat sudah bosan dengan pdip yang selalu tipu rakyat rakyat sudah kompak tengelamkan pdip,"['mulutnya', 'orang-orang', 'pdip', 'memamang', 'sangat', 'busukingat', 'rakyat', 'sudah', 'bosan', 'dengan', 'pdip', 'yang', 'selalu', 'tipu', 'rakyat', 'rakyat', 'sudah', 'kompak', 'tengelamkan', 'pdip']","['mulutnya', 'orang-orang', 'pdip', 'memamang', 'busukingat', 'rakyat', 'bosan', 'pdip', 'tipu', 'rakyat', 'rakyat', 'kompak', 'tengelamkan', 'pdip']",mulut orang pdip mamang busukingat rakyat bosan pdip tipu rakyat rakyat kompak tengelamkan pdip
2024-02-14T17:24:25Z,@nurliritonga6064,Ua21uPr1eRc,Rasa2nya koq ga yakin ya...,2024-02-14T17:24:25Z,rasa2nya koq ga yakin ya,rasa2nya kok tidak yakin ya,"['rasa2nya', 'kok', 'tidak', 'yakin', 'ya']",['rasa2nya'],rasa2nya
2024-02-14T17:24:09Z,@user-qi5ze4vi7z,Ua21uPr1eRc,"Aduh kasihan  paslon 1 dan 3,,,, emankx   kalian pikir kalian menang,,, rata rata takyat ini sudah pintar,,, kami rakyat kecil lebih pintar  dari kalian yg hanya duduk dengar,,,, kami ini saksi  TPS,,, , kasihan kalau kalah ya kalah apalagi yg mau diperjuanhkan?",2024-02-14T17:24:09Z,aduh kasihan paslon dan emankx kalian pikir kalian menang rata rata takyat ini sudah pintar kami rakyat kecil lebih pintar dari kalian yg hanya duduk dengar kami ini saksi tps kasihan kalau kalah ya kalah apalagi yg mau diperjuanhkan,aduh kasihan paslon dan emankx kalian pikir kalian menang rata rata takyat ini sudah pintar kami rakyat kecil lebih pintar dari kalian yang hanya duduk dengar kami ini saksi tps kasihan kalau kalah ya kalah apalagi yang mau diperjuanhkan,"['aduh', 'kasihan', 'paslon', 'dan', 'emankx', 'kalian', 'pikir', 'kalian', 'menang', 'rata', 'rata', 'takyat', 'ini', 'sudah', 'pintar', 'kami', 'rakyat', 'kecil', 'lebih', 'pintar', 'dari', 'kalian', 'yang', 'hanya', 'duduk', 'dengar', 'kami', 'ini', 'saksi', 'tps', 'kasihan', 'kalau', 'kalah', 'ya', 'kalah', 'apalagi', 'yang', 'mau', 'diperjuanhkan']","['aduh', 'kasihan', 'paslon', 'emankx', 'pikir', 'menang', 'takyat', 'pintar', 'rakyat', 'pintar', 'duduk', 'dengar', 'saksi', 'tps', 'kasihan', 'kalah', 'kalah', 'diperjuanhkan']",aduh kasihan paslon emankx pikir menang takyat pintar rakyat pintar duduk dengar saksi tps kasihan kalah kalah diperjuanhkan
2024-02-14T17:23:47Z,@lamsinilam9687,Ua21uPr1eRc,"Memang pelit,...mengucapkan selamat saja susah,....itu tandanya gak rela mengakui keunggulan orang lain.<br>Ingat lho,....selisihnya 10% lebih,....mau yg gimana lagi.",2024-02-14T17:23:47Z,memang pelit mengucapkan selamat saja susah itu tandanya gak rela mengakui keunggulan orang lain ingat lho selisihnya lebih mau yg gimana lagi,memang pelit mengucapkan selamat saja susah itu tandanya tidak rela mengakui keunggulan orang lain ingat lho selisihnya lebih mau yang bagaimana lagi,"['memang', 'pelit', 'mengucapkan', 'selamat', 'saja', 'susah', 'itu', 'tandanya', 'tidak', 'rela', 'mengakui', 'keunggulan', 'orang', 'lain', 'ingat', 'lho', 'selisihnya', 'lebih', 'mau', 'yang', 'bagaimana', 'lagi']","['pelit', 'selamat', 'susah', 'tandanya', 'rela', 'mengakui', 'keunggulan', 'orang', 'lho', 'selisihnya']",pelit selamat susah tanda rela aku unggul orang lho selisih
2024-02-14T17:23:17Z,@budetestesqqqtestestestest80,Ua21uPr1eRc,"Saya ucapkan selamat  pada paslon pragib, semoga persatuan dan kesatuan selalu  terjaga, siapapun presidennya saya mendukung demi negara indonesia tercinta",2024-02-14T17:23:17Z,saya ucapkan selamat pada paslon pragib semoga persatuan dan kesatuan selalu terjaga siapapun presidennya saya mendukung demi negara indonesia tercinta,saya ucapkan selamat pada paslon pragib semoga persatuan dan kesatuan selalu terjaga siapapun presidennya saya mendukung demi negara indonesia tercinta,"['saya', 'ucapkan', 'selamat', 'pada', 'paslon', 'pragib', 'semoga', 'persatuan', 'dan', 'kesatuan', 'selalu', 'terjaga', 'siapapun', 'presidennya', 'saya', 'mendukung', 'demi', 'negara', 'indonesia', 'tercinta']","['ucapkan', 'selamat', 'paslon', 'pragib', 'semoga', 'persatuan', 'kesatuan', 'terjaga', 'presidennya', 'mendukung', 'negara', 'indonesia', 'tercinta']",ucap selamat paslon pragib moga satu satu jaga presiden dukung negara indonesia cinta
2024-02-14T17:23:10Z,@user-ys6pt6dk9y,Ua21uPr1eRc,Ini siapa yg menang jdnya,2024-02-14T17:23:10Z,ini siapa yg menang jdnya,ini siapa yang menang jdnya,"['ini', 'siapa', 'yang', 'menang', 'jdnya']","['menang', 'jdnya']",menang jdnya
2024-02-14T17:23:06Z,@susilawatihambali9228,Ua21uPr1eRc,Quick count diem diem aja ga grecokin KPU,2024-02-14T17:23:06Z,quick count diem diem aja ga grecokin kpu,quick count diam diam saja tidak grecokin kpu,"['quick', 'count', 'diam', 'diam', 'saja', 'tidak', 'grecokin', 'kpu']","['quick', 'count', 'diam', 'diam', 'grecokin', 'kpu']",quick count diam diam grecokin kpu
2024-02-14T17:22:26Z,@yaniajalah6773,Ua21uPr1eRc,Tau dak apapu partainya presidennya Prabowo.,2024-02-14T17:22:26Z,tau dak apapu partainya presidennya prabowo,tau indak apapu partainya presidennya prabowo,"['tau', 'indak', 'apapu', 'partainya', 'presidennya', 'prabowo']","['tau', 'indak', 'apapu', 'partainya', 'presidennya', 'prabowo']",tau indak apapu partai presiden prabowo
2024-02-14T17:22:03Z,@agustinusdonulawang8029,Ua21uPr1eRc,❤ PRA-GIB 02....THE BEST.....TYM.,2024-02-14T17:22:03Z,pragib the best tym,pragib the best tym,"['pragib', 'the', 'best', 'tym']","['pragib', 'the', 'best', 'tym']",pragib the best tym
2024-02-14T17:21:58Z,@maryotomaryoto2693,Ua21uPr1eRc,"Helah, lagu lama yang gak merdu sama sekali",2024-02-14T17:21:58Z,helah lagu lama yang gak merdu sama sekali,helah lagu lama yang tidak merdu sama sekali,"['helah', 'lagu', 'lama', 'yang', 'tidak', 'merdu', 'sama', 'sekali']","['helah', 'lagu', 'merdu']",helah lagu merdu
2024-02-14T17:21:56Z,@aceee1444,Ua21uPr1eRc,Mamam noh 01 terlalu rasis bawa&quot; agama,2024-02-14T17:21:56Z,mamam noh terlalu rasis bawa agama,mamam noh terlalu rasis bawa agama,"['mamam', 'noh', 'terlalu', 'rasis', 'bawa', 'agama']","['mamam', 'noh', 'rasis', 'bawa', 'agama']",mamam noh ras bawa agama
2024-02-14T17:21:32Z,@wawanwahyudin9343,Ua21uPr1eRc,Alhamdulillah semoga sehat walafiat selalu pa Prabowo Subianto dan mas Gibran,2024-02-14T17:21:32Z,alhamdulillah semoga sehat walafiat selalu pa prabowo subianto dan mas gibran,alhamdulillah semoga sehat walafiat selalu apa prabowo subianto dan mas gibran,"['alhamdulillah', 'semoga', 'sehat', 'walafiat', 'selalu', 'apa', 'prabowo', 'subianto', 'dan', 'mas', 'gibran']","['alhamdulillah', 'semoga', 'sehat', 'walafiat', 'prabowo', 'subianto', 'mas', 'gibran']",alhamdulillah moga sehat walafiat prabowo subianto mas gibran
2024-02-14T17:21:22Z,@yaniajalah6773,Ua21uPr1eRc,"Yang cerdas berdemokrasi itu masyarakat..., yg parahnya oknum elite politik lah yg tidak cerdas.",2024-02-14T17:21:22Z,yang cerdas berdemokrasi itu masyarakat yg parahnya oknum elite politik lah yg tidak cerdas,yang cerdas berdemokrasi itu masyarakat yang parahnya oknum elite politik lah yang tidak cerdas,"['yang', 'cerdas', 'berdemokrasi', 'itu', 'masyarakat', 'yang', 'parahnya', 'oknum', 'elite', 'politik', 'lah', 'yang', 'tidak', 'cerdas']","['cerdas', 'berdemokrasi', 'masyarakat', 'parahnya', 'oknum', 'elite', 'politik', 'cerdas']",cerdas demokrasi masyarakat parah oknum elite politik cerdas
2024-02-14T17:21:21Z,@user-bb2gr3vn7y,Ua21uPr1eRc,"01 sm 03 mending nyerah sj sm 02<br>Udh ngk bakal terrkejar, legowo aj",2024-02-14T17:21:21Z,sm mending nyerah sj sm 02udh ngk bakal terrkejar legowo aj,sama mending nyerah saja sama 02udh tidak bakal terrkejar legowo saja,"['sama', 'mending', 'nyerah', 'saja', 'sama', '02udh', 'tidak', 'bakal', 'terrkejar', 'legowo', 'saja']","['mending', 'nyerah', '02udh', 'terrkejar', 'legowo']",mending nyerah 02udh terrkejar legowo
2024-02-14T17:21:19Z,@user-qi5ze4vi7z,Ua21uPr1eRc,"Kami d pedesaan sampai kota kota ini hampir  100%  TPS,,,, pilih pak prabowo,,  ,,, se tiap  TPS",2024-02-14T17:21:19Z,kami d pedesaan sampai kota kota ini hampir tps pilih pak prabowo se tiap tps,kami di pedesaan sampai kota kota ini hampir tps pilih pak prabowo se tiap tps,"['kami', 'di', 'pedesaan', 'sampai', 'kota', 'kota', 'ini', 'hampir', 'tps', 'pilih', 'pak', 'prabowo', 'se', 'tiap', 'tps']","['pedesaan', 'kota', 'kota', 'tps', 'pilih', 'prabowo', 'tps']",desa kota kota tps pilih prabowo tps
2024-02-14T17:21:17Z,@ahmadstewa5103,Ua21uPr1eRc,Debat dinilai paling bawa.tapi nilai suara rakyat sangat fantastis... 02 gas full,2024-02-14T17:21:17Z,debat dinilai paling bawa tapi nilai suara rakyat sangat fantastis gas full,debat dinilai paling bawa tapi nilai suara rakyat sangat fantastis gas full,"['debat', 'dinilai', 'paling', 'bawa', 'tapi', 'nilai', 'suara', 'rakyat', 'sangat', 'fantastis', 'gas', 'full']","['debat', 'dinilai', 'bawa', 'nilai', 'suara', 'rakyat', 'fantastis', 'gas', 'full']",debat nilai bawa nilai suara rakyat fantastis gas full
2024-02-14T17:21:15Z,@Chandra_Petanihore,Ua21uPr1eRc,"kubu 01 ,02 ,03 sama2 hebat......❤",2024-02-14T17:21:15Z,kubu sama2 hebat,kubu sama-sama hebat,"['kubu', 'sama-sama', 'hebat']","['kubu', 'hebat']",kubu hebat
2024-02-14T17:21:15Z,@user-yc6yq7cg1e,Ua21uPr1eRc,Prabowo mnang suara rakyat kecil,2024-02-14T17:21:15Z,prabowo mnang suara rakyat kecil,prabowo mnang suara rakyat kecil,"['prabowo', 'mnang', 'suara', 'rakyat', 'kecil']","['prabowo', 'mnang', 'suara', 'rakyat']",prabowo mnang suara rakyat
2024-02-14T17:21:14Z,@hasantiro6139,Ua21uPr1eRc,2014..2019 juga Prabowo juga kek gitu DG narasinya sama DG narasi pendukung Ganjar ngak percaya surve juga quikon itu memang narasi yg kalah malah bukan pilpres aja memilih RT RW kades juga narasi yg kalah adalah curang,2024-02-14T17:21:14Z,juga prabowo juga kek gitu dg narasinya sama dg narasi pendukung ganjar ngak percaya surve juga quikon itu memang narasi yg kalah malah bukan pilpres aja memilih rt rw kades juga narasi yg kalah adalah curang,juga prabowo juga kayak begitu dengan narasinya sama dengan narasi pendukung ganjar tidak percaya surve juga quikon itu memang narasi yang kalah malah bukan pilpres saja memilih rt rw kades juga narasi yang kalah adalah curang,"['juga', 'prabowo', 'juga', 'kayak', 'begitu', 'dengan', 'narasinya', 'sama', 'dengan', 'narasi', 'pendukung', 'ganjar', 'tidak', 'percaya', 'surve', 'juga', 'quikon', 'itu', 'memang', 'narasi', 'yang', 'kalah', 'malah', 'bukan', 'pilpres', 'saja', 'memilih', 'rt', 'rw', 'kades', 'juga', 'narasi', 'yang', 'kalah', 'adalah', 'curang']","['prabowo', 'kayak', 'narasinya', 'narasi', 'pendukung', 'ganjar', 'percaya', 'surve', 'quikon', 'narasi', 'kalah', 'pilpres', 'memilih', 'rt', 'rw', 'kades', 'narasi', 'kalah', 'curang']",prabowo kayak narasi narasi dukung ganjar percaya surve quikon narasi kalah pilpres pilih rt rw kades narasi kalah curang
